year,entry_time,exit_time,exit_type,entry_price,exit_price,sl_price,tp_price,size,prob,adx,pnl_pct,pnl_eur,equity_after
2022,2022-11-09 10:45:00,2022-11-09 18:30:00,SL,298.8986,275.5845,275.5845,320.1204,50.5601,0.9492,33.99,-8.0,-4.0369,604.07
2022,2022-11-09 09:45:00,2022-11-09 20:30:00,SL,295.4952,272.4466,272.4466,316.4754,64.5577,0.8991,26.99,-8.0,-5.1545,598.91
2022,2022-11-09 10:15:00,2022-11-09 21:15:00,SL,290.7905,268.1088,268.1088,311.4366,79.0088,0.9648,33.11,-8.0,-6.3084,588.56
2022,2022-11-09 16:45:00,2022-11-09 21:15:00,SL,290.3901,267.7397,267.7397,311.0078,50.6404,0.918,27.63,-8.0,-4.0433,588.56
2022,2022-11-09 21:15:00,2022-11-10 03:15:00,TP,264.0638,282.8123,243.4668,282.8123,69.0638,0.9602,49.12,6.9,4.7556,597.23
2022,2022-11-09 21:30:00,2022-11-10 03:15:00,TP,263.263,281.9547,242.7285,281.9547,56.7771,0.9585,50.77,6.9,3.9096,597.23
2022,2022-11-09 18:30:00,2022-11-10 13:30:00,TP,276.276,295.8916,254.7265,295.8916,70.3266,0.9594,37.79,6.9,4.8426,606.07
2022,2022-11-09 20:30:00,2022-11-10 13:30:00,TP,272.272,291.6033,251.0348,291.6033,58.0948,0.9584,44.62,6.9,4.0003,606.07
2022,2022-11-09 18:45:00,2022-11-10 13:45:00,TP,280.6804,300.6087,258.7873,300.6087,59.0233,0.9626,39.65,6.9,4.0642,617.46
2022,2022-11-10 03:30:00,2022-11-10 13:45:00,TP,287.4872,307.8988,265.0632,307.8988,51.8727,0.895,28.71,6.9,3.5719,617.46
2022,2022-11-10 04:30:00,2022-11-10 13:45:00,TP,281.6814,301.6808,259.7103,301.6808,54.4373,0.9315,31.36,6.9,3.7484,617.46
2022,2022-11-10 14:15:00,2022-11-11 14:15:00,SL,302.7024,279.0916,279.0916,324.1943,66.8264,0.8894,31.46,-8.0,-5.3357,603.59
2022,2022-11-10 14:45:00,2022-11-11 14:15:00,SL,306.9066,282.9679,282.9679,328.697,56.2702,0.9068,37.33,-8.0,-4.4928,603.59
2022,2022-11-10 15:00:00,2022-11-11 14:15:00,SL,308.8085,284.7214,284.7214,330.7339,50.601,0.9144,40.23,-8.0,-4.0402,603.59
2022,2022-11-10 14:30:00,2022-11-12 05:00:00,SL,301.6013,278.0764,278.0764,323.015,60.7175,0.8956,34.4,-8.0,-4.8479,598.74
2022,2022-11-10 14:00:00,2022-11-12 05:15:00,SL,298.7985,275.4922,275.4922,320.0132,72.4802,0.8819,28.3,-8.0,-5.7871,592.95
2022,2022-11-12 05:15:00,2022-11-12 06:45:00,TP,274.4742,293.9619,253.0652,293.9619,75.862,0.9482,32.95,6.9,5.2237,606.0
2022,2022-11-12 05:30:00,2022-11-12 06:45:00,TP,273.7735,293.2114,252.4192,293.2114,61.8306,0.9423,35.8,6.9,4.2575,606.0
2022,2022-11-12 05:45:00,2022-11-12 06:45:00,TP,272.9727,292.3538,251.6808,292.3538,51.782,0.9415,38.63,6.9,3.5656,606.0
2022,2022-11-12 06:45:00,2022-11-17 04:00:00,SL,288.5883,266.0784,266.0784,309.0781,62.1062,0.9005,43.16,-8.0,-4.9588,601.04
2022,2022-11-12 07:00:00,2022-11-17 09:30:00,SL,287.6874,265.2478,265.2478,308.1132,50.8131,0.8895,42.62,-8.0,-4.0571,596.98
2022,2022-11-12 07:30:00,2022-11-17 09:45:00,SL,285.9857,263.6788,263.6788,306.2907,50.1516,0.9114,41.45,-8.0,-4.0043,592.98
2022,2022-11-12 04:30:00,2022-11-21 02:00:00,SL,282.1819,260.1717,260.1717,302.2168,52.9487,0.875,24.93,-8.0,-4.2276,588.75
2022,2022-11-12 05:00:00,2022-11-21 16:30:00,SL,277.0768,255.4648,255.4648,296.7493,76.8108,0.9461,29.98,-8.0,-6.1329,582.62
2023,2023-01-09 20:15:00,2023-01-13 21:30:00,TP,273.8736,293.3186,252.5115,293.3186,60.5538,0.8626,28.35,6.9,4.1696,594.55
2023,2023-01-09 20:30:00,2023-01-13 21:30:00,TP,273.7735,293.2114,252.4192,293.2114,55.2991,0.8655,29.98,6.9,3.8078,594.55
2023,2023-01-09 21:00:00,2023-01-13 21:30:00,TP,274.0738,293.533,252.696,293.533,57.3429,0.8897,33.0,6.9,3.9485,594.55
2023,2023-01-20 05:45:00,2023-01-21 10:00:00,TP,288.8886,309.3997,266.3553,309.3997,72.3212,0.8879,25.97,6.9,4.9799,618.17
2023,2023-01-20 06:00:00,2023-01-21 10:00:00,TP,288.0878,308.542,265.617,308.542,85.0215,0.9468,28.62,6.9,5.8544,618.17
2023,2023-01-20 06:15:00,2023-01-21 10:00:00,TP,288.9887,309.5069,266.4476,309.5069,74.2497,0.9569,31.42,6.9,5.1127,618.17
2023,2023-01-20 06:30:00,2023-01-21 10:00:00,TP,288.4882,308.9709,265.9861,308.9709,61.4352,0.956,33.44,6.9,4.2303,618.17
2023,2023-01-20 07:00:00,2023-01-21 10:00:00,TP,287.7875,308.2204,265.3401,308.2204,50.1002,0.9516,37.62,6.9,3.4498,618.17
2023,2023-01-21 23:30:00,2023-01-24 03:15:00,TP,298.7985,320.0132,275.4922,320.0132,73.2832,0.8835,28.62,6.9,5.0461,629.33
2023,2023-01-21 23:45:00,2023-01-24 03:15:00,TP,299.299,320.5492,275.9537,320.5492,88.7201,0.9468,31.19,6.9,6.1091,629.33
2023,2023-01-30 09:45:00,2023-02-02 04:30:00,TP,306.8065,328.5898,282.8756,328.5898,64.5422,0.8607,41.91,6.9,4.4443,633.77
2023,2023-02-08 16:15:00,2023-02-13 08:15:00,SL,325.9256,300.5034,300.5034,349.0663,65.959,0.8628,31.9,-8.0,-5.2664,628.51
2023,2023-02-09 03:00:00,2023-02-13 08:45:00,SL,320.2199,295.2427,295.2427,342.9555,76.212,0.9059,32.55,-8.0,-6.0851,612.35
2023,2023-02-09 03:15:00,2023-02-13 08:45:00,SL,320.2199,295.2427,295.2427,342.9555,67.3941,0.91,35.98,-8.0,-5.381,612.35
2023,2023-02-09 03:30:00,2023-02-13 08:45:00,SL,320.9206,295.8888,295.8888,343.706,58.7514,0.9121,39.19,-8.0,-4.6909,612.35
2023,2023-02-09 04:00:00,2023-02-13 09:00:00,SL,319.4191,294.5044,294.5044,342.0979,50.6754,0.9123,44.92,-8.0,-4.0461,608.3
2023,2023-06-13 15:45:00,2023-06-14 02:30:00,TP,235.1349,251.8295,216.7944,251.8295,64.9538,0.8667,29.62,6.9,4.4726,612.78
2023,2023-06-13 16:00:00,2023-06-21 02:30:00,TP,236.3361,253.116,217.9019,253.116,57.334,0.8649,28.6,6.9,3.9479,616.72
2023,2023-06-14 07:15:00,2023-06-28 19:30:00,SL,246.0458,226.8542,226.8542,263.5151,57.8719,0.863,37.46,-8.0,-4.6207,599.36
2023,2023-06-14 07:30:00,2023-06-28 19:30:00,SL,246.6464,227.408,227.408,264.1583,54.8992,0.8718,35.28,-8.0,-4.3834,599.36
2023,2023-06-14 07:45:00,2023-06-28 19:30:00,SL,247.0468,227.7771,227.7771,264.5871,54.3195,0.8895,33.0,-8.0,-4.3371,599.36
2023,2023-06-14 08:00:00,2023-06-28 19:30:00,SL,247.4472,228.1463,228.1463,265.016,50.4161,0.8996,30.71,-8.0,-4.0254,599.36
2023,2023-06-30 05:45:00,2023-07-03 10:00:00,TP,237.3371,254.188,218.8248,254.188,71.0951,0.8836,32.66,6.9,4.8955,615.47
2023,2023-06-30 06:15:00,2023-07-03 10:00:00,TP,237.1369,253.9736,218.6402,253.9736,56.5122,0.867,31.48,6.9,3.8913,615.47
2023,2023-06-30 06:30:00,2023-07-03 10:00:00,TP,237.3371,254.188,218.8248,254.188,50.3746,0.8667,31.03,6.9,3.4687,615.47
2023,2023-06-30 14:00:00,2023-07-03 10:00:00,TP,236.5363,253.3304,218.0865,253.3304,56.0554,0.9042,40.48,6.9,3.8599,615.47
2023,2023-11-10 06:45:00,2023-11-21 15:45:00,TP,253.1529,271.1268,233.407,271.1268,66.2161,0.8678,28.99,6.9,4.5595,635.14
2023,2023-11-10 07:00:00,2023-11-21 15:45:00,TP,253.3531,271.3412,233.5916,271.3412,58.999,0.8676,28.13,6.9,4.0626,635.14
2023,2023-11-10 07:15:00,2023-11-21 15:45:00,TP,252.252,270.1619,232.5763,270.1619,55.0124,0.8745,27.8,6.9,3.788,635.14
2023,2023-11-10 07:30:00,2023-11-21 15:45:00,TP,252.1519,270.0547,232.4841,270.0547,53.576,0.89,27.78,6.9,3.6891,635.14
2023,2023-11-10 08:00:00,2023-11-21 15:45:00,TP,250.8506,268.661,231.2843,268.661,51.8082,0.9081,28.37,6.9,3.5674,635.14
2023,2023-11-27 11:30:00,2023-12-09 02:45:00,TP,225.7255,241.752,208.1189,241.752,53.6877,0.8645,38.73,6.9,3.6968,638.84
2023,2023-11-27 11:45:00,2023-12-09 03:00:00,TP,226.0258,242.0736,208.3958,242.0736,53.3781,0.8812,40.79,6.9,3.6755,642.51
2023,2023-11-27 04:00:00,2023-12-11 12:30:00,TP,229.229,245.5043,211.3491,245.5043,66.2478,0.8632,33.72,6.9,4.5617,651.12
2023,2023-11-27 04:45:00,2023-12-11 12:30:00,TP,229.6294,245.9331,211.7183,245.9331,58.7487,0.8617,37.86,6.9,4.0453,651.12
2024,2024-01-02 15:30:00,2024-01-03 09:30:00,TP,310.1098,332.1276,285.9212,332.1276,80.4672,0.8907,34.86,6.9,5.5408,661.28
2024,2024-01-02 15:45:00,2024-01-03 09:30:00,TP,308.7084,330.6267,284.6291,330.6267,67.0852,0.8821,37.94,6.9,4.6194,661.28
2024,2024-01-03 12:00:00,2024-01-04 09:30:00,TP,301.2009,322.5862,277.7072,322.5862,89.8748,0.9084,36.74,6.9,6.1886,667.47
2024,2024-01-03 12:45:00,2024-01-08 02:30:00,SL,316.5162,291.8279,291.8279,338.9889,53.906,0.8971,38.84,-8.0,-4.3041,663.16
2024,2024-01-08 02:15:00,2024-01-11 08:45:00,TP,293.9937,314.8673,271.0622,314.8673,51.5832,0.8934,48.16,6.9,3.5519,670.47
2024,2024-01-08 02:30:00,2024-01-11 08:45:00,TP,293.9937,314.8673,271.0622,314.8673,54.5679,0.9047,50.26,6.9,3.7574,670.47
2024,2024-01-11 11:45:00,2024-01-12 22:15:00,SL,314.8145,290.259,290.259,337.1663,53.4684,0.8773,39.27,-8.0,-4.2691,666.2
2024,2024-01-03 12:15:00,2024-02-12 19:15:00,TP,307.9076,329.769,283.8908,329.769,84.1928,0.9247,38.34,6.9,5.7973,683.85
2024,2024-01-03 12:30:00,2024-02-12 19:15:00,TP,307.2069,329.0186,283.2448,329.0186,66.2059,0.9083,39.82,6.9,4.5588,683.85
2024,2024-01-03 14:00:00,2024-02-12 19:15:00,TP,308.1078,329.9835,284.0754,329.9835,51.95,0.9164,36.09,6.9,3.5772,683.85
2024,2024-01-11 15:30:00,2024-02-12 19:15:00,TP,308.5082,330.4123,284.4446,330.4123,53.8836,0.8998,29.2,6.9,3.7103,683.85
2024,2024-02-22 03:30:00,2024-02-26 20:15:00,TP,374.6743,401.2762,345.4497,401.2762,67.4531,0.9231,30.48,6.9,4.6447,688.49
2024,2024-02-22 02:45:00,2024-02-26 20:30:00,TP,375.8755,402.5627,346.5572,402.5627,79.1189,0.8794,35.24,6.9,5.448,707.36
2024,2024-02-22 03:00:00,2024-02-26 20:30:00,TP,375.2749,401.9194,346.0035,401.9194,69.0078,0.8772,33.43,6.9,4.7517,707.36
2024,2024-02-22 03:15:00,2024-02-26 20:30:00,TP,375.6753,402.3482,346.3726,402.3482,74.4367,0.9127,31.74,6.9,5.1256,707.36
2024,2024-02-22 03:45:00,2024-02-26 20:30:00,TP,375.7754,402.4555,346.4649,402.4555,51.4677,0.9009,28.61,6.9,3.544,707.36
2024,2024-03-06 13:30:00,2024-03-07 14:00:00,TP,419.6192,449.4122,386.8889,449.4122,62.7389,0.911,33.07,6.9,4.3201,711.68
2024,2024-03-06 12:45:00,2024-03-07 15:45:00,TP,420.3199,450.1626,387.5349,450.1626,93.0308,0.9021,40.55,6.9,6.4059,718.09
2024,2024-03-06 13:00:00,2024-03-07 16:30:00,TP,422.5221,452.5212,389.5654,452.5212,77.436,0.8943,37.9,6.9,5.3321,729.03
2024,2024-03-06 13:15:00,2024-03-07 16:30:00,TP,422.5221,452.5212,389.5654,452.5212,81.4785,0.931,35.51,6.9,5.6105,729.03
2024,2024-03-21 05:30:00,2024-03-22 06:45:00,TP,544.9444,583.6355,502.4387,583.6355,82.3581,0.8755,27.54,6.9,5.671,734.7
2024,2024-03-22 13:00:00,2024-03-25 17:30:00,TP,558.1576,597.7868,514.6213,597.7868,75.3917,0.8812,29.91,6.9,5.1913,739.89
2024,2024-03-22 12:45:00,2024-03-29 04:15:00,TP,562.2617,602.1823,518.4053,602.1823,89.7292,0.8886,28.48,6.9,6.1786,750.96
2024,2024-03-22 13:15:00,2024-03-29 04:15:00,TP,561.561,601.4318,517.7592,601.4318,70.9767,0.8922,31.33,6.9,4.8873,750.96
2024,2024-12-09 02:30:00,2024-12-09 21:00:00,SL,721.5108,665.2329,665.2329,772.7381,83.5968,0.8732,32.93,-8.0,-6.6747,737.17
2024,2024-12-09 02:45:00,2024-12-09 21:00:00,SL,721.721,665.4268,665.4268,772.9632,89.0567,0.9048,35.44,-8.0,-7.1106,737.17
2024,2024-12-09 22:00:00,2024-12-12 00:30:00,TP,670.2996,717.8909,618.0163,717.8909,56.8124,0.8572,49.4,6.9,3.912,741.09
2024,2024-12-09 22:15:00,2024-12-13 19:45:00,TP,678.1074,726.2531,625.2151,726.2531,54.4872,0.8666,52.07,6.9,3.7519,744.84
2024,2024-12-09 22:45:00,2024-12-14 03:45:00,TP,682.7821,731.2596,629.5251,731.2596,53.7997,0.8827,55.88,6.9,3.7045,748.54
2024,2024-12-09 21:15:00,2024-12-17 14:15:00,TP,684.4738,733.0714,631.0848,733.0714,91.2429,0.891,41.39,6.9,6.2828,760.24
2024,2024-12-09 21:30:00,2024-12-17 14:15:00,TP,687.1164,735.9017,633.5213,735.9017,78.6453,0.8881,44.17,6.9,5.4154,760.24
2025,2025-05-18 19:45:00,2025-05-22 02:30:00,TP,638.7681,684.1207,588.9442,684.1207,69.2141,0.8798,38.29,6.9,4.766,765.01
2025,2025-05-18 18:45:00,2025-05-23 02:15:00,TP,644.654,690.4244,594.371,690.4244,73.9088,0.8715,35.44,6.9,5.0892,770.1
2025,2025-05-18 18:30:00,2025-05-27 14:00:00,TP,646.3257,692.2148,595.9123,692.2148,89.2794,0.8819,34.99,6.9,6.1476,776.24
2025,2025-07-27 20:45:00,2025-07-30 19:00:00,SL,831.3205,766.4775,766.4775,890.3442,80.3668,0.8621,55.8,-8.0,-6.4168,750.13
2025,2025-07-27 21:15:00,2025-07-30 19:00:00,SL,832.3515,767.4281,767.4281,891.4485,72.2363,0.8624,49.52,-8.0,-5.7676,750.13
2025,2025-07-27 22:45:00,2025-07-30 19:00:00,SL,840.6798,775.1068,775.1068,900.3681,64.3768,0.8616,45.58,-8.0,-5.1401,750.13
2025,2025-07-27 23:00:00,2025-07-30 19:00:00,SL,841.4706,775.8359,775.8359,901.215,58.055,0.8624,45.34,-8.0,-4.6353,750.13
2025,2025-07-27 23:15:00,2025-07-30 19:00:00,SL,843.0922,777.3311,777.3311,902.9518,52.0285,0.8624,45.2,-8.0,-4.1542,750.13
2025,2025-08-05 14:30:00,2025-08-09 05:00:00,TP,749.1384,802.3272,690.7056,802.3272,122.1097,0.9468,28.57,6.9,8.4082,774.94
2025,2025-08-05 14:45:00,2025-08-09 05:00:00,TP,748.8181,801.9842,690.4103,801.9842,100.3184,0.9424,30.8,6.9,6.9077,774.94
2025,2025-08-05 15:00:00,2025-08-09 05:00:00,TP,752.0813,805.4791,693.419,805.4791,77.2893,0.9234,31.8,6.9,5.322,774.94
